"filename", "language", "XML", "HTML", "C#", "Markdown", "Python", "Batch", "PowerShell", "Shell Script", "Properties", "CSS", "C++", "JSON", "reStructuredText", "JavaScript", "Visual Basic", "comment", "blank", "total"
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\de\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\es\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\fr\Microsoft.CSharp.xml", "XML", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\it\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\ja\Microsoft.CSharp.xml", "XML", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\ko\Microsoft.CSharp.xml", "XML", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\ru\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\zh-hans\Microsoft.CSharp.xml", "XML", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netcore50\zh-hant\Microsoft.CSharp.xml", "XML", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\de\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\es\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\fr\Microsoft.CSharp.xml", "XML", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\it\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\ja\Microsoft.CSharp.xml", "XML", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\ko\Microsoft.CSharp.xml", "XML", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\ru\Microsoft.CSharp.xml", "XML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\zh-hans\Microsoft.CSharp.xml", "XML", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard1.0\zh-hant\Microsoft.CSharp.xml", "XML", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211
"f:\VS 2022\repos\IDE\packages\Microsoft.CSharp.4.7.0\ref\netstandard2.0\Microsoft.CSharp.xml", "XML", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Analyzers.3.3.4\buildTransitive\Microsoft.CodeAnalysis.Analyzers.props", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Analyzers.3.3.4\buildTransitive\Microsoft.CodeAnalysis.Analyzers.targets", "XML", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 54, 328
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Analyzers.3.3.4\documentation\Analyzer Configuration.md", "Markdown", 0, 0, 0, 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 289, 874
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Analyzers.3.3.4\documentation\Microsoft.CodeAnalysis.Analyzers.md", "Markdown", 0, 0, 0, 423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 570
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Analyzers.3.3.4\tools\install.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 222, 6, 275
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Analyzers.3.3.4\tools\uninstall.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 222, 7, 282
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.BannedApiAnalyzers.3.3.4\buildTransitive\Microsoft.CodeAnalysis.BannedApiAnalyzers.props", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.BannedApiAnalyzers.3.3.4\buildTransitive\Microsoft.CodeAnalysis.BannedApiAnalyzers.targets", "XML", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 81
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.BannedApiAnalyzers.3.3.4\documentation\Analyzer Configuration.md", "Markdown", 0, 0, 0, 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 289, 874
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.BannedApiAnalyzers.3.3.4\documentation\Microsoft.CodeAnalysis.BannedApiAnalyzers.md", "Markdown", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.BannedApiAnalyzers.3.3.4\tools\install.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 222, 6, 275
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.BannedApiAnalyzers.3.3.4\tools\uninstall.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 222, 7, 282
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.CSharp.4.8.0\lib\net6.0\Microsoft.CodeAnalysis.CSharp.xml", "XML", 45050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 45467
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.CSharp.4.8.0\lib\net7.0\Microsoft.CodeAnalysis.CSharp.xml", "XML", 45050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 45467
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.CSharp.4.8.0\lib\netstandard2.0\Microsoft.CodeAnalysis.CSharp.xml", "XML", 45050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 45467
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.CSharp.Workspaces.4.8.0\lib\net6.0\Microsoft.CodeAnalysis.CSharp.Workspaces.xml", "XML", 929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 944
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.CSharp.Workspaces.4.8.0\lib\net7.0\Microsoft.CodeAnalysis.CSharp.Workspaces.xml", "XML", 929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 944
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.CSharp.Workspaces.4.8.0\lib\netstandard2.0\Microsoft.CodeAnalysis.CSharp.Workspaces.xml", "XML", 929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 944
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Common.4.8.0\lib\net6.0\Microsoft.CodeAnalysis.xml", "XML", 40361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 40651
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Common.4.8.0\lib\net7.0\Microsoft.CodeAnalysis.xml", "XML", 40327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 40617
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Common.4.8.0\lib\netstandard2.0\Microsoft.CodeAnalysis.xml", "XML", 40634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 40924
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Workspaces.Common.4.8.0\lib\net6.0\Microsoft.CodeAnalysis.Workspaces.xml", "XML", 27327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 27704
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Workspaces.Common.4.8.0\lib\net7.0\Microsoft.CodeAnalysis.Workspaces.xml", "XML", 27293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 27670
"f:\VS 2022\repos\IDE\packages\Microsoft.CodeAnalysis.Workspaces.Common.4.8.0\lib\netstandard2.0\Microsoft.CodeAnalysis.Workspaces.xml", "XML", 28033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 28410
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.5.1.2\lib\net462\Microsoft.Data.SqlClient.xml", "XML", 21636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2652, 24288
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.5.1.2\lib\net6.0\Microsoft.Data.SqlClient.xml", "XML", 18576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2603, 21179
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.5.1.2\lib\netstandard2.0\Microsoft.Data.SqlClient.xml", "XML", 18379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2603, 20982
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.5.1.2\lib\netstandard2.1\Microsoft.Data.SqlClient.xml", "XML", 18549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2603, 21152
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.5.1.2\ref\net462\Microsoft.Data.SqlClient.xml", "XML", 10703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2583, 13286
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.5.1.2\ref\net6.0\Microsoft.Data.SqlClient.xml", "XML", 10452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2537, 12989
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.5.1.2\ref\netstandard2.0\Microsoft.Data.SqlClient.xml", "XML", 10435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2537, 12972
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.5.1.2\ref\netstandard2.1\Microsoft.Data.SqlClient.xml", "XML", 10458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2537, 12995
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.SNI.5.1.1\buildTransitive\net462\Microsoft.Data.SqlClient.SNI.targets", "XML", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 23, 239
"f:\VS 2022\repos\IDE\packages\Microsoft.Data.SqlClient.SNI.5.1.1\build\net462\Microsoft.Data.SqlClient.SNI.targets", "XML", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 23, 239
"f:\VS 2022\repos\IDE\packages\Microsoft.Diagnostics.NETCore.Client.0.2.452401\lib\net6.0\Microsoft.Diagnostics.NETCore.Client.xml", "XML", 599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 609
"f:\VS 2022\repos\IDE\packages\Microsoft.Diagnostics.NETCore.Client.0.2.452401\lib\netstandard2.0\Microsoft.Diagnostics.NETCore.Client.xml", "XML", 599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 609
"f:\VS 2022\repos\IDE\packages\Microsoft.Diagnostics.Runtime.3.1.456101\lib\net6.0\Microsoft.Diagnostics.Runtime.xml", "XML", 5690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5721
"f:\VS 2022\repos\IDE\packages\Microsoft.Diagnostics.Runtime.3.1.456101\lib\netstandard2.0\Microsoft.Diagnostics.Runtime.xml", "XML", 5715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5746
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 83
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.8.0.0\buildTransitive\net461\Microsoft.Extensions.Configuration.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.8.0.0\buildTransitive\netcoreapp2.0\Microsoft.Extensions.Configuration.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.8.0.0\lib\net462\Microsoft.Extensions.Configuration.xml", "XML", 732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 733
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.8.0.0\lib\net6.0\Microsoft.Extensions.Configuration.xml", "XML", 623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 624
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.8.0.0\lib\net7.0\Microsoft.Extensions.Configuration.xml", "XML", 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 553
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.8.0.0\lib\net8.0\Microsoft.Extensions.Configuration.xml", "XML", 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 553
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.8.0.0\lib\netstandard2.0\Microsoft.Extensions.Configuration.xml", "XML", 732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 733
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Abstractions.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 83
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Abstractions.8.0.0\buildTransitive\net461\Microsoft.Extensions.Configuration.Abstractions.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Abstractions.8.0.0\buildTransitive\netcoreapp2.0\Microsoft.Extensions.Configuration.Abstractions.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Abstractions.8.0.0\lib\net462\Microsoft.Extensions.Configuration.Abstractions.xml", "XML", 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 535
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Abstractions.8.0.0\lib\net6.0\Microsoft.Extensions.Configuration.Abstractions.xml", "XML", 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 426
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Abstractions.8.0.0\lib\net7.0\Microsoft.Extensions.Configuration.Abstractions.xml", "XML", 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 355
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Abstractions.8.0.0\lib\net8.0\Microsoft.Extensions.Configuration.Abstractions.xml", "XML", 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 355
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Abstractions.8.0.0\lib\netstandard2.0\Microsoft.Extensions.Configuration.Abstractions.xml", "XML", 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 535
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Binder.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 139
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Binder.8.0.0\buildTransitive\netstandard2.0\Microsoft.Extensions.Configuration.Binder.targets", "XML", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 32
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Binder.8.0.0\lib\net462\Microsoft.Extensions.Configuration.Binder.xml", "XML", 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 624
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Binder.8.0.0\lib\net6.0\Microsoft.Extensions.Configuration.Binder.xml", "XML", 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 286
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Binder.8.0.0\lib\net7.0\Microsoft.Extensions.Configuration.Binder.xml", "XML", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 186
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Binder.8.0.0\lib\net8.0\Microsoft.Extensions.Configuration.Binder.xml", "XML", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 186
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Configuration.Binder.8.0.0\lib\netstandard2.0\Microsoft.Extensions.Configuration.Binder.xml", "XML", 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 624
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\buildTransitive\net461\Microsoft.Extensions.DependencyInjection.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\buildTransitive\netcoreapp2.0\Microsoft.Extensions.DependencyInjection.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\lib\net462\Microsoft.Extensions.DependencyInjection.xml", "XML", 661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 667
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\lib\net6.0\Microsoft.Extensions.DependencyInjection.xml", "XML", 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 359
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\lib\net7.0\Microsoft.Extensions.DependencyInjection.xml", "XML", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 259
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\lib\net8.0\Microsoft.Extensions.DependencyInjection.xml", "XML", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 259
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\lib\netstandard2.0\Microsoft.Extensions.DependencyInjection.xml", "XML", 661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 667
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.8.0.0\lib\netstandard2.1\Microsoft.Extensions.DependencyInjection.xml", "XML", 597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 603
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\buildTransitive\net461\Microsoft.Extensions.DependencyInjection.Abstractions.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\buildTransitive\netcoreapp2.0\Microsoft.Extensions.DependencyInjection.Abstractions.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\lib\net462\Microsoft.Extensions.DependencyInjection.Abstractions.xml", "XML", 2510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2516
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\lib\net6.0\Microsoft.Extensions.DependencyInjection.Abstractions.xml", "XML", 2207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2208
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\lib\net7.0\Microsoft.Extensions.DependencyInjection.Abstractions.xml", "XML", 2107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2108
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\lib\net8.0\Microsoft.Extensions.DependencyInjection.Abstractions.xml", "XML", 2112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2113
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\lib\netstandard2.0\Microsoft.Extensions.DependencyInjection.Abstractions.xml", "XML", 2510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2516
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.DependencyInjection.Abstractions.8.0.0\lib\netstandard2.1\Microsoft.Extensions.DependencyInjection.Abstractions.xml", "XML", 2446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2452
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\PACKAGE.md", "Markdown", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 146
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\buildTransitive\net461\Microsoft.Extensions.Logging.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\buildTransitive\netcoreapp2.0\Microsoft.Extensions.Logging.targets", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\lib\net462\Microsoft.Extensions.Logging.xml", "XML", 672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 673
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\lib\net6.0\Microsoft.Extensions.Logging.xml", "XML", 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 564
"f:\VS 2022\repos\IDE\packages\Microsoft.Extensions.Logging.8.0.0\lib\net7.0\Microsoft.Extensions.Logging.xml", "XML", 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 493
